Date,JEPI_tr,SPY_tr,AGG_tr,JEPI_px,SPY_px,VIX,RF,JEPI_divs,SPY_divs,JEPI_ret,SPY_ret,AGG_ret,RV,VRP,RF_daily
2023-03-01,41.03074264526367,378.4163818359375,85.63062286376953,53.15999984741211,394.739990234375,0.20579999923706055,0.04724999904632568,0.411,0.0,-0.004102674071294277,-0.00383589059372913,-0.005727720957574789,0.1582527022692337,0.047547296967826835,0.0001874999962155781
2023-03-02,41.34719467163086,381.3594665527344,85.45319366455078,53.56999969482422,397.80999755859375,0.19590000152587891,0.04723000049591065,0.0,0.0,0.0077125590707218805,0.007777371324460436,-0.002072029763242833,0.15154753982500838,0.04435246170087054,0.0001874206368885343
2023-03-03,41.70223617553711,387.47564697265625,86.12744903564453,54.029998779296875,404.19000244140625,0.18489999771118165,0.04717999935150147,0.0,0.0,0.0085868341667652,0.01603783557599492,0.007890347243668439,0.15769963989724609,0.027200357813935566,0.00018722221964881535
2023-03-06,41.763973236083984,387.74407958984375,85.91453552246094,54.11000061035156,404.4700012207031,0.18610000610351562,0.04728000164031983,0.0,0.0,0.001480425660796758,0.000692772873043257,-0.0024720749954578736,0.14785845472130443,0.03824155138221119,0.0001876190541282533
2023-03-07,41.262298583984375,381.80047607421875,85.79920196533203,53.459999084472656,398.2699890136719,0.19590000152587891,0.0484499979019165,0.0,0.0,-0.012012139009469625,-0.015328676383433493,-0.0013424219362595524,0.15246328959750477,0.043436711928374144,0.00019226189643617659
2023-03-08,41.29317092895508,382.423583984375,85.71045684814453,53.5,398.9200134277344,0.19110000610351563,0.048829998970031735,0.0,0.0,0.0007481974109577738,0.0016320249690708888,-0.0010343349956023484,0.1519621386072852,0.03913786749623044,0.0001937698371826656
2023-03-09,40.78376007080078,375.3679504394531,86.0210189819336,52.84000015258789,391.55999755859375,0.22610000610351563,0.04848000049591064,0.0,0.0,-0.012336443210688275,-0.01844978667740882,0.003623386751272273,0.15398453222086367,0.07211547388265196,0.00019238095434885176
2023-03-10,40.235748291015625,369.9515380859375,87.02350616455078,52.130001068115234,385.9100036621094,0.24799999237060547,0.048029999732971194,0.0,0.0,-0.013437009702729874,-0.01442960792783321,0.011653979393428715,0.1568231150096424,0.09117687736096305,0.00019059523703559997
2023-03-13,40.28977966308594,369.4243469238281,87.71550750732422,52.20000076293945,385.3599853515625,0.2652000045776367,0.04657999992370605,0.0,0.0,0.001342869820128989,-0.001425027626150599,0.007951889934944001,0.15548302137688433,0.10971698320075238,0.0001848412695385161
2023-03-14,40.776031494140625,375.5309753417969,87.20094299316406,52.83000183105469,391.7300109863281,0.23729999542236327,0.046799998283386234,0.0,0.0,0.01206886300001786,0.016530119004928068,-0.005866288969680666,0.16822737816146477,0.0690726172608985,0.00018571427890232633
2023-03-15,40.52904510498047,373.1822204589844,88.07038879394531,52.5099983215332,389.2799987792969,0.2613999938964844,0.04558000087738037,0.0,0.0,-0.0060571463212560905,-0.006254490407015645,0.00997060090106383,0.16127206366765964,0.10012793022882474,0.00018087301935468402
2023-03-16,40.99986267089844,379.729736328125,87.72439575195312,53.119998931884766,396.1099853515625,0.22989999771118164,0.0453000020980835,0.0,0.0,0.011616793948597381,0.017545090602354207,-0.003928596736431977,0.17574078079214756,0.05415921691903408,0.00017976191308763294
2023-03-17,40.54449462890625,375.2897033691406,88.27442932128906,52.529998779296875,389.989990234375,0.25510000228881835,0.04293000221252442,0.0,1.506,-0.011106574810929914,-0.011692613283115993,0.006270018329806337,0.1778319975738464,0.07726800471497194,0.00017035715163700164
2023-03-20,40.91496276855469,378.89837646484375,87.9195327758789,53.0099983215332,393.739990234375,0.24149999618530274,0.044650001525878905,0.0,0.0,0.009137322910033552,0.009615699720260107,-0.00402037768059027,0.17775891644821326,0.06374107973708948,0.0001771825457376147
2023-03-21,41.21597671508789,383.8735046386719,87.6534194946289,53.400001525878906,398.9100036621094,0.21379999160766602,0.046050000190734866,0.0,0.0,0.007357062701876638,0.013130508027631382,-0.0030267822501782726,0.18472683450626112,0.0290731571014049,0.00018273809599497962
2023-03-22,40.72200393676758,377.32977294921875,88.49620056152344,52.7599983215332,392.1099853515625,0.22260000228881835,0.04563000202178955,0.0,0.0,-0.011984982952969458,-0.01704658334159459,0.00961492514215223,0.18091708588780167,0.04168291640101668,0.00018107143659440298
2023-03-23,40.79918670654297,378.3498840332031,88.70913696289062,52.86000061035156,393.1700134277344,0.22610000610351563,0.04502999782562256,0.0,0.0,0.001895357848676671,0.0027035001134714243,0.002406164332661387,0.18126393307439922,0.04483607302911641,0.0001786904675619943
2023-03-24,41.107933044433594,380.83258056640625,88.85994720458984,53.2599983215332,395.75,0.21739999771118165,0.04502999782562256,0.0,0.0,0.007567463050460965,0.006561906420421204,0.0017000530820439064,0.18180908233805382,0.035590915373127835,0.0001786904675619943
2023-03-27,41.29317092895508,381.544677734375,87.90181732177734,53.5,396.489990234375,0.20600000381469727,0.045830001831054686,0.0,0.0,0.00450613472395367,0.0018698430867172267,-0.0107824718892362,0.1779852012531152,0.028014802561582064,0.00018186508663116938
2023-03-28,41.33175277709961,380.6882629394531,87.76876068115234,53.54999923706055,395.6000061035156,0.19969999313354492,0.04627999782562256,0.0,0.0,0.0009343396807890425,-0.002244598981192225,-0.0015136961291474238,0.1777786840605027,0.02192130907304221,0.00018365078502231174
2023-03-29,41.6790771484375,386.2215576171875,87.87520599365234,54.0,401.3500061035156,0.19120000839233398,0.04630000114440918,0.0,0.0,0.008403330321145486,0.01453497576996332,0.0012127927029379482,0.18410033412667065,0.007099674265663325,0.000183730163271465
2023-03-30,41.84116744995117,388.4829406738281,87.97279357910156,54.209999084472656,403.70001220703125,0.19020000457763672,0.04664999961853027,0.0,0.0,0.0038890088889540486,0.005855144571919713,0.0011105246849294481,0.18408556619740646,0.006114438380230264,0.00018511904610527886
2023-03-31,42.142189025878906,393.9584655761719,88.39864349365234,54.599998474121094,409.3900146484375,0.18700000762939453,0.045850000381469726,0.0,0.0,0.007194387591785256,0.014094634098594794,0.004840700144049359,0.18809360925921023,-0.0010936016298156992,0.0001819444459582132
2023-04-03,42.2238883972168,395.4595947265625,88.78287506103516,54.2599983215332,410.95001220703125,0.18549999237060547,0.04570000171661377,0.445,0.0,0.0019386598851740544,0.003810374142348305,0.004346577641888949,0.18098641172982252,0.004513580640782944,0.00018134921316116578
2023-04-04,42.11494827270508,393.2656555175781,89.11195373535156,54.119998931884766,408.6700134277344,0.19,0.04728000164031983,0.0,0.0,-0.002580059029307691,-0.0055478214164998985,0.003706555730372374,0.182399659207398,0.007600340792601995,0.0001876190541282533
2023-04-05,42.25502395629883,392.2359619140625,89.41436767578125,54.29999923706055,407.6000061035156,0.19079999923706054,0.04704999923706055,0.0,0.0,0.003326032426461234,-0.002618315606941146,0.0033936405583454565,0.1733011616316064,0.01749883760545415,0.0001867063461788117
2023-04-06,42.286136627197266,393.76593017578125,89.33432006835938,54.34000015258789,409.19000244140625,0.18399999618530274,0.04710000038146973,0.0,0.0,0.0007363070230563817,0.0039006322986110398,-0.0008952432310669334,0.173535220954112,0.010464775231190743,0.00018690476341853067
2023-04-10,42.37174987792969,394.1701354980469,88.7205810546875,54.45000076293945,409.6099853515625,0.1896999931335449,0.04837999820709229,0.0,0.0,0.0020246174647546855,0.0010265116692171894,-0.006870136955228867,0.15759923609549353,0.032100757038051375,0.00019198411986941384
2023-04-11,42.48847198486328,394.2760314941406,88.77397155761719,54.599998474121094,409.7200012207031,0.19100000381469726,0.04880000114440918,0.0,0.0,0.0027547152824667354,0.0002686555539270774,0.0006017826111484048,0.1455227075926359,0.04547729622206134,0.00019365079819209992
2023-04-12,42.54294967651367,392.6689147949219,88.88069152832031,54.66999816894531,408.04998779296875,0.1909000015258789,0.04860000133514404,0.0,0.0,0.0012821758257111071,-0.0040761207145371126,0.0012021538389082043,0.146834395271388,0.04406560625449091,0.0001928571481553335
